time,open,high,low,close,volume
2025-09-12 17:00:00+00:00,115487.24,115936.0,115395.93,115815.7,402138838.81
2025-09-12 18:00:00+00:00,115815.7,116491.04,115771.82,116482.96,418945953.02
2025-09-12 19:00:00+00:00,116482.96,116661.35,116237.51,116641.8,437091612.41
2025-09-12 20:00:00+00:00,116641.8,116641.8,115968.06,116151.17,368298734.87
2025-09-12 21:00:00+00:00,116151.17,116151.18,115760.41,115861.7,325496671.82
2025-09-12 22:00:00+00:00,115861.7,116330.28,115861.61,116024.82,212834977.48
2025-09-12 23:00:00+00:00,116024.82,116162.33,115931.28,116028.65,139633285.53
2025-09-13 00:00:00+00:00,116028.65,116289.24,115964.31,116212.16,170430167.06
2025-09-13 01:00:00+00:00,116212.16,116267.39,115594.81,115762.31,250148292.46
2025-09-13 02:00:00+00:00,115762.31,115995.36,115687.94,115889.47,188508335.53
2025-09-13 03:00:00+00:00,115889.47,116018.91,115850.59,115966.45,221804961.5
2025-09-13 04:00:00+00:00,115966.45,115966.53,115685.11,115700.82,227156789.83
2025-09-13 05:00:00+00:00,115700.82,115841.69,115661.78,115708.74,195338429.13
2025-09-13 06:00:00+00:00,115708.74,115808.1,115664.44,115745.69,161291448.9
2025-09-13 07:00:00+00:00,115745.69,115856.34,115707.68,115783.62,144867444.39
2025-09-13 08:00:00+00:00,115783.62,116054.43,115775.14,115975.42,137899338.69
2025-09-13 09:00:00+00:00,115975.42,116040.52,115874.9,116033.12,155610444.81
2025-09-13 10:00:00+00:00,116033.12,116166.58,115916.55,115938.29,169090298.28
2025-09-13 11:00:00+00:00,115938.29,116009.56,115884.8,115974.16,118996392.26
2025-09-13 12:00:00+00:00,115974.16,116053.76,115871.79,116004.07,114022032.5
2025-09-13 13:00:00+00:00,116004.07,116004.17,115650.04,115762.93,189565855.63
2025-09-13 14:00:00+00:00,115762.93,115952.5,115608.54,115807.4,255294428.53
2025-09-13 15:00:00+00:00,115807.4,115923.8,115619.98,115768.08,157195368.59
2025-09-13 16:00:00+00:00,115768.08,115817.69,115158.14,115334.96,378638472.68
2025-09-13 17:00:00+00:00,115334.96,115582.55,115177.29,115567.37,285205482.66
2025-09-13 18:00:00+00:00,115567.37,115653.76,115431.21,115630.39,144662654.47
2025-09-13 19:00:00+00:00,115630.39,115796.53,115569.46,115796.53,129931238.91
2025-09-13 20:00:00+00:00,115796.53,115987.58,115793.43,115903.53,162389152.01
2025-09-13 21:00:00+00:00,115903.53,115971.22,115841.87,115889.63,162918210.58
2025-09-13 22:00:00+00:00,115889.63,115931.8,115805.89,115868.48,192678846.59
2025-09-13 23:00:00+00:00,115868.48,115982.48,115861.51,115910.21,179832499.17
2025-09-14 00:00:00+00:00,115910.21,116001.26,115809.72,115927.41,204170579.34
2025-09-14 01:00:00+00:00,115927.41,115993.52,115737.33,115960.16,168720739.23
2025-09-14 02:00:00+00:00,115960.16,116098.39,115750.47,115862.25,176318821.32
2025-09-14 03:00:00+00:00,115862.25,115872.59,115645.1,115671.1,297525625.7
2025-09-14 04:00:00+00:00,115671.1,115772.02,115455.73,115750.24,362343579.24
2025-09-14 05:00:00+00:00,115750.24,115927.83,115730.96,115861.42,320262163.66
2025-09-14 06:00:00+00:00,115861.42,115934.86,115704.17,115734.69,374648342.65
2025-09-14 07:00:00+00:00,115734.69,115836.45,115723.25,115804.84,362743565.21
2025-09-14 08:00:00+00:00,115804.84,115992.14,115752.4,115933.3,325867150.04
2025-09-14 09:00:00+00:00,115933.3,116164.19,115900.98,116057.77,370363300.43
2025-09-14 10:00:00+00:00,116057.77,116131.46,115948.08,116035.47,115429326.07
2025-09-14 11:00:00+00:00,116035.47,116111.96,115742.86,115794.78,161202033.33
2025-09-14 12:00:00+00:00,115794.78,115874.42,115668.04,115776.14,135430180.41
2025-09-14 13:00:00+00:00,115776.14,115782.43,115219.32,115346.99,277516457.14
2025-09-14 14:00:00+00:00,115346.99,115694.84,115173.84,115394.85,300092846.46
2025-09-14 15:00:00+00:00,115394.85,115420.41,115198.19,115214.2,137227476.8
2025-09-14 16:00:00+00:00,115214.2,115532.42,115198.93,115470.9,144211320.94
2025-09-14 17:00:00+00:00,115470.9,115654.8,115419.47,115566.7,120677343.61
2025-09-14 18:00:00+00:00,115566.7,115566.83,115366.95,115384.05,88688789.65
2025-09-14 19:00:00+00:00,115384.05,115634.71,115324.28,115634.7,104156618.33
2025-09-14 20:00:00+00:00,115634.7,115846.12,115628.65,115801.62,113971056.59
2025-09-14 21:00:00+00:00,115801.62,116088.14,115615.21,116045.11,189262973.22
2025-09-14 22:00:00+00:00,116045.11,116073.39,115809.67,116009.01,182800392.97
2025-09-14 23:00:00+00:00,116009.01,116009.07,115133.79,115283.77,215571840.92
2025-09-15 00:00:00+00:00,115283.77,115283.82,114970.71,115068.58,232842447.5
2025-09-15 01:00:00+00:00,115068.58,115273.88,114833.43,115234.4,183169132.48
2025-09-15 02:00:00+00:00,115234.4,115442.06,115225.2,115359.07,105451354.87
2025-09-15 03:00:00+00:00,115359.07,115587.09,115350.9,115449.67,84161018.73
2025-09-15 04:00:00+00:00,115449.67,116169.86,115404.92,116047.03,313227579.76
2025-09-15 05:00:00+00:00,116047.03,116568.94,116014.6,116522.23,250767077.04
2025-09-15 06:00:00+00:00,116522.23,116753.27,116050.13,116123.9,233903118.16
2025-09-15 07:00:00+00:00,116123.9,116403.75,115627.06,115810.4,333314223.55
2025-09-15 08:00:00+00:00,115810.4,115810.72,114715.63,114740.25,435827334.35
2025-09-15 09:00:00+00:00,114740.25,115177.73,114642.36,114871.65,383138116.74
2025-09-15 10:00:00+00:00,114871.65,114951.51,114723.92,114772.55,175636513.32
2025-09-15 11:00:00+00:00,114772.55,115196.17,114742.29,115061.81,188814184.85
2025-09-15 12:00:00+00:00,115061.81,115071.49,114669.13,114720.4,199388584.44
2025-09-15 13:00:00+00:00,114720.4,115086.99,114383.98,114666.56,441870197.65
2025-09-15 14:00:00+00:00,114666.56,115024.81,114449.36,114675.93,343098556.32
2025-09-15 15:00:00+00:00,114675.93,114912.45,114401.11,114850.49,331500011.12
2025-09-15 16:00:00+00:00,114850.49,114923.14,114601.4,114663.85,220384544.03
2025-09-15 17:00:00+00:00,114663.85,115128.12,114613.42,115124.0,174162891.99
2025-09-15 18:00:00+00:00,115124.0,115357.75,114904.12,115314.41,229019255.49
2025-09-15 19:00:00+00:00,115314.41,115569.64,114975.04,115305.71,317851689.92
2025-09-15 20:00:00+00:00,115305.71,115499.31,115204.96,115377.23,163281243.9
2025-09-15 21:00:00+00:00,115377.23,115536.6,115286.31,115526.42,91729120.29
2025-09-15 22:00:00+00:00,115526.42,115608.09,115224.43,115293.51,111537048.53
2025-09-15 23:00:00+00:00,115293.51,115479.06,115238.03,115355.49,77567101.63
2025-09-16 00:00:00+00:00,115355.49,115355.69,114949.57,115087.14,119386169.28
2025-09-16 01:00:00+00:00,115087.14,115522.09,115009.87,115024.97,155656058.9
2025-09-16 02:00:00+00:00,115024.97,115230.17,115024.97,115033.08,106768402.45
2025-09-16 03:00:00+00:00,115033.08,115426.89,115032.99,115309.21,102138245.25
2025-09-16 04:00:00+00:00,115309.21,115557.97,114937.78,115504.8,167606726.51
2025-09-16 05:00:00+00:00,115504.8,115955.9,115452.21,115937.13,307353740.38
2025-09-16 06:00:00+00:00,115937.13,116008.03,115596.33,115773.08,285739132.1
2025-09-16 07:00:00+00:00,115773.08,115892.0,115725.58,115832.02,136506907.57
2025-09-16 08:00:00+00:00,115832.02,115980.37,115530.68,115661.0,184701214.11
2025-09-16 09:00:00+00:00,115661.0,115726.12,115450.19,115478.23,143845306.75
2025-09-16 10:00:00+00:00,115478.23,115592.29,115375.44,115376.51,110566116.74
2025-09-16 11:00:00+00:00,115376.51,115432.32,115208.15,115285.06,117263340.61
2025-09-16 12:00:00+00:00,115285.06,115459.56,115284.55,115436.2,147310638.61
2025-09-16 13:00:00+00:00,115436.2,115556.38,114761.59,115203.45,474290399.25
2025-09-16 14:00:00+00:00,115203.45,115309.55,114816.35,115294.58,324971384.77
2025-09-16 15:00:00+00:00,115294.58,115907.29,115024.38,115907.25,288029913.45
2025-09-16 16:00:00+00:00,115907.25,116069.63,115610.07,116066.3,269647693.31
2025-09-16 17:00:00+00:00,116066.3,116873.72,116059.85,116461.89,521925079.54
2025-09-16 18:00:00+00:00,116461.89,116773.68,116229.69,116419.57,267628776.63
2025-09-16 19:00:00+00:00,116419.57,116820.97,116393.3,116801.67,196832975.86
2025-09-16 20:00:00+00:00,116801.67,116909.24,116722.96,116840.98,145784807.84
2025-09-16 21:00:00+00:00,116840.98,116939.32,116598.16,116805.28,177824794.18
2025-09-16 22:00:00+00:00,116805.28,116957.89,116697.58,116850.99,197959702.89
2025-09-16 23:00:00+00:00,116850.99,116915.11,116632.08,116789.33,97291869.23
2025-09-17 00:00:00+00:00,116789.33,116829.51,116560.48,116566.08,126661946.12
2025-09-17 01:00:00+00:00,116566.08,116762.72,116513.67,116662.85,149321924.24
2025-09-17 02:00:00+00:00,116662.85,117056.19,116557.69,116689.56,232962448.56
2025-09-17 03:00:00+00:00,116689.56,116752.08,116370.6,116370.6,158850338.76
2025-09-17 04:00:00+00:00,116370.6,116479.99,116160.82,116316.38,96511718.32
2025-09-17 05:00:00+00:00,116316.38,117203.6,116315.54,117107.86,353535300.82
2025-09-17 06:00:00+00:00,117107.86,117280.85,116979.22,117231.06,257934312.89
2025-09-17 07:00:00+00:00,117231.06,117272.68,117126.36,117162.19,178392151.74
2025-09-17 08:00:00+00:00,117162.19,117191.25,116691.12,116859.78,230046660.38
2025-09-17 09:00:00+00:00,116859.78,116859.79,116558.54,116558.59,127987504.8
2025-09-17 10:00:00+00:00,116558.59,116606.86,116267.27,116367.71,162785898.63
2025-09-17 11:00:00+00:00,116367.71,116377.7,116257.07,116260.0,194357507.58
2025-09-17 12:00:00+00:00,116260.0,116523.59,116100.1,116203.06,368154508.46
2025-09-17 13:00:00+00:00,116203.06,116329.07,115907.46,116111.79,423126617.33
2025-09-17 14:00:00+00:00,116111.79,116241.55,115459.02,115608.08,471547284.2
2025-09-17 15:00:00+00:00,115608.08,115885.57,115529.58,115876.5,280450004.22
2025-09-17 16:00:00+00:00,115876.5,115876.52,115388.11,115641.91,283927690.66
2025-09-17 17:00:00+00:00,115641.91,116287.9,115570.46,115744.25,378099899.18
2025-09-17 18:00:00+00:00,115744.25,116211.64,114731.95,115225.31,1649238759.96
2025-09-17 19:00:00+00:00,115225.31,115986.53,115076.09,115645.78,648286587.89
2025-09-17 20:00:00+00:00,115645.78,116137.59,115500.43,115620.52,210901294.59
2025-09-17 21:00:00+00:00,115620.52,116119.99,115315.04,116038.79,225610542.21
